,iteration 0,iteration 1,iteration 2,iteration 3,iteration 4,iteration 5,iteration 6,iteration 7,iteration 8,iteration 9,iteration 10,iteration 11,iteration 12,iteration 13,iteration 14,iteration 15,iteration 16,iteration 17,iteration 18,iteration 19,iteration 20,iteration 21,iteration 22,iteration 23,iteration 24,iteration 25,iteration 26,iteration 27,iteration 28,iteration 29,iteration 30,iteration 31,iteration 32,iteration 33,iteration 34,iteration 35,iteration 36,iteration 37,iteration 38,iteration 39,iteration 40,iteration 41,iteration 42,iteration 43,iteration 44,iteration 45,iteration 46,iteration 47,iteration 48,iteration 49,iteration 50,iteration 51,iteration 52,iteration 53,iteration 54,iteration 55,iteration 56,iteration 57,iteration 58,iteration 59,iteration 60,iteration 61,iteration 62,iteration 63,iteration 64,iteration 65,iteration 66,iteration 67,iteration 68,iteration 69,iteration 70,iteration 71,iteration 72,iteration 73,iteration 74,iteration 75,iteration 76,iteration 77,iteration 78,iteration 79,iteration 80,iteration 81,iteration 82,iteration 83,iteration 84,iteration 85,iteration 86,iteration 87,iteration 88,iteration 89,iteration 90,iteration 91,iteration 92,iteration 93,iteration 94,iteration 95,iteration 96,iteration 97,iteration 98,iteration 99
0,6.020530998706818,8.159360989928246,5.843051999807358,5.855967000126839,5.2379429936409,6.4149120002985,6.102317005395889,7.360034003853798,6.201629996299744,11.454466998577118,7.2438739985227585,6.724919006228447,6.80035001039505,7.531613007187843,8.267214998602867,5.788668990135193,8.148261994123459,6.091252997517586,8.15403400361538,7.18648000061512,5.86913999915123,7.649985998868942,7.679159000515938,6.521049991250038,5.482699990272522,6.755185008049011,8.153966009616852,5.688910007476807,6.511781007051468,7.422014996409416,17.33771699666977,5.991993993520737,7.845996007323265,8.906540006399155,5.607535004615784,6.60785499215126,9.226521000266075,5.6366210132837296,10.454747006297112,12.30986100435257,5.781061008572578,5.937866002321243,7.2911970019340515,5.3772950023412704,5.8562720119953156,6.1812480092048645,6.3427930027246475,5.795200005173683,8.00713600218296,5.926282003521919,7.38484600186348,6.275433003902435,8.645865008234978,5.215262994170189,11.850020006299019,7.026657998561859,7.093305006623268,6.6711390018463135,9.01688601076603,6.004767000675201,16.222545012831688,5.595173001289368,6.830368995666504,6.0254600048065186,7.176523998379707,6.073946997523308,5.761724010109901,6.36141300201416,6.103165000677109,8.427408993244171,5.7914040088653564,13.349164009094238,6.647628009319305,6.374354004859924,9.626725003123283,6.364987999200821,6.5831310003995895,5.864581003785133,6.098780989646912,7.479133993387222,10.670070007443428,12.473662003874779,5.5027599930763245,6.518920004367828,9.45703500509262,6.087839990854263,8.20440199971199,5.501608997583389,6.515188992023468,6.820278003811836,6.896283000707626,9.65361399948597,6.4015869945287704,6.5965069979429245,6.017782002687454,6.195629000663757,7.338858008384705,8.897603988647461,5.6954319924116135,6.4938700050115585
