,iteration 0,iteration 1,iteration 2,iteration 3,iteration 4,iteration 5,iteration 6,iteration 7,iteration 8,iteration 9,iteration 10,iteration 11,iteration 12,iteration 13,iteration 14,iteration 15,iteration 16,iteration 17,iteration 18,iteration 19,iteration 20,iteration 21,iteration 22,iteration 23,iteration 24,iteration 25,iteration 26,iteration 27,iteration 28,iteration 29,iteration 30,iteration 31,iteration 32,iteration 33,iteration 34,iteration 35,iteration 36,iteration 37,iteration 38,iteration 39,iteration 40,iteration 41,iteration 42,iteration 43,iteration 44,iteration 45,iteration 46,iteration 47,iteration 48,iteration 49,iteration 50,iteration 51,iteration 52,iteration 53,iteration 54,iteration 55,iteration 56,iteration 57,iteration 58,iteration 59,iteration 60,iteration 61,iteration 62,iteration 63,iteration 64,iteration 65,iteration 66,iteration 67,iteration 68,iteration 69,iteration 70,iteration 71,iteration 72,iteration 73,iteration 74,iteration 75,iteration 76,iteration 77,iteration 78,iteration 79,iteration 80,iteration 81,iteration 82,iteration 83,iteration 84,iteration 85,iteration 86,iteration 87,iteration 88,iteration 89,iteration 90,iteration 91,iteration 92,iteration 93,iteration 94,iteration 95,iteration 96,iteration 97,iteration 98,iteration 99
0,0.768104076385498,0.7648663520812988,0.7606163024902344,0.7582933902740479,0.9195256233215332,0.7589366436004639,0.7474768161773682,0.7527427673339844,0.7507164478302002,0.7520759105682373,0.7831130027770996,0.7511205673217773,0.7504041194915771,0.7632496356964111,0.7585315704345703,0.7498970031738281,0.7330787181854248,0.7534151077270508,0.6795945167541504,0.6609184741973877,0.6473469734191895,0.7144701480865479,0.7326257228851318,0.739203691482544,0.7719054222106934,0.7670865058898926,0.7589890956878662,0.7593784332275391,0.7359161376953125,0.7489988803863525,0.7561237812042236,0.7579319477081299,0.753699541091919,0.7413742542266846,0.718414306640625,0.7604596614837646,0.7387220859527588,0.7769334316253662,0.7411899566650391,0.7579441070556641,0.7358944416046143,0.787273645401001,0.762397050857544,0.8125624656677246,0.7588491439819336,0.7819104194641113,0.8112852573394775,0.7829082012176514,0.7440016269683838,0.7836503982543945,0.7706015110015869,0.7722303867340088,0.7659845352172852,0.7661921977996826,0.7495114803314209,0.7686588764190674,0.7807023525238037,0.7752785682678223,0.749786376953125,0.7621133327484131,0.7481989860534668,0.7653298377990723,0.6534738540649414,0.6585144996643066,0.6531496047973633,0.7440352439880371,0.7658507823944092,0.8096754550933838,0.7555975914001465,0.744978666305542,0.7380356788635254,0.7731084823608398,0.7604415416717529,0.7725908756256104,0.7529296875,0.7617588043212891,0.7366254329681396,0.7494993209838867,0.7630467414855957,0.7559106349945068,0.7675347328186035,0.761519193649292,0.76332688331604,0.7931389808654785,0.7736830711364746,0.7678601741790771,0.8000626564025879,0.7646584510803223,0.7405886650085449,0.7576332092285156,0.7582311630249023,0.7709684371948242,0.7528142929077148,0.7453992366790771,0.7252292633056641,0.7520444393157959,0.7661349773406982,0.7874643802642822,0.7646739482879639,0.7758209705352783
